FIRE_YEAR,STATE,FIRE_SIZE,DISCOVERY_DOY
1992,NV,0.62,223
1992,SC,4.95,198
1992,CO,598.01,259
1992,TX,1164.51,292
1992,MT,492.04,232
1992,TX,25.33,263
1992,TN,704.09,100
1992,CO,91.03,182
1992,MS,30.93,172
1992,NC,3.54,112
1992,AL,3.71,232
1992,MS,231.37,208
1992,MS,13.65,186
1992,VA,8.43,236
1992,LA,13.61,219
1992,NV,210.15,286
1992,MS,3.34,187
1992,MT,112.83,112
1992,GA,27.18,239
1992,NC,122.64,130
1992,AZ,65.32,146
1992,MT,5.26,212
1992,OR,50.72,223
1992,AL,140.75,117
1992,ID,11.32,262
1992,NV,99.85,120
1992,CO,4.07,183
1992,OR,310.48,228
1992,NC,2.51,257
1992,VA,282.13,214
1992,CO,20.76,103
1992,ID,8.95,164
1992,TX,70.87,293
1992,NV,488.39,133
1992,WA,26.84,175
1992,CA,7.01,299
1992,TN,35.15,172
1992,CA,60.07,155
1992,NC,46.22,113
1992,MS,73.54,185
1992,NM,17.22,281
1992,AZ,44.68,163
1992,CO,25.52,144
1992,CO,2.58,188
1992,CO,297.05,267
1992,FL,58.03,101
1992,NV,587.56,284
1992,TX,1.52,279
1992,UT,2.81,178
1992,ID,392.07,227
1992,GA,1.56,132
1992,CO,9.27,171
1992,TX,139.86,173
1992,WA,40.54,260
1992,NM,196.18,158
1992,VA,230.52,271
1992,OR,32.45,250
1992,LA,194.69,276
1992,VA,59.05,223
1992,NM,9.9,139
1992,NM,12.17,200
1992,VA,327.09,140
1992,CO,8.88,268
1992,AL,48.05,185
1992,OR,12.16,197
1992,NM,9.66,126
1992,ID,112.95,120
1992,AL,2.35,255
1992,TN,276.79,155
1992,CA,19.78,275
1992,CA,6.11,242
1992,ID,8.61,128
1992,TX,106.05,234
1992,AZ,534.44,133
1992,MS,104.51,271
1992,VA,1.87,267
1992,AZ,14.61,162
1992,NC,261.63,178
1992,ID,272.06,270
1992,NM,91.84,229
1992,VA,225.87,262
1992,LA,147.16,253
1992,VA,10.71,178
1992,NV,25.26,269
1992,WA,6.69,203
1992,MS,37.02,241
1992,MT,14.23,253
1992,CO,185.58,254
1992,GA,13.18,263
1992,TX,92.17,151
1992,AZ,67.36,288
1992,CA,17.25,119
1992,NV,14.27,245
1992,OR,58.49,127
1992,MT,4.86,216
1992,CO,17.54,216
1992,FL,23.21,130
1992,OR,186.38,273
1992,UT,68.69,210
1992,SC,9.64,126
1992,ID,244.83,251
1992,NM,23.82,144
1992,CO,3.09,127
1992,GA,15.76,292
1992,WA,0.98,275
1992,UT,343.35,280
1992,LA,14.7,153
1992,LA,28.41,181
1992,UT,94.26,119
1992,CO,24.7,264
1992,MT,299.36,126
1992,ID,6163.69,137
1992,FL,2.61,265
1992,NC,1372.01,145
1992,TN,2.98,268
1992,SC,6.67,154
1992,OR,6.44,263
1992,VA,70.35,147
1992,CA,372.2,205
1992,MS,0.76,221
1992,WA,58023.1,111
1992,MS,76.61,285
1992,TN,21.17,253
1992,TX,14.35,292
1992,NM,42.03,118
1992,LA,25.35,193
1992,TN,2473.66,114
1992,NC,8.12,107
1992,TX,8.66,151
1992,OR,60.36,111
1992,VA,4.69,183
1992,NV,1212.57,270
1992,ID,580.51,190
1992,LA,3.92,134
1992,FL,701.63,228
1992,AL,19.05,154
1992,MS,2210.07,216
1992,AZ,5.95,209
1992,TX,8.38,237
1992,VA,22.21,238
1992,AL,3.08,247
1992,NC,124.42,202
1992,NM,45.13,176
1992,GA,50.03,287
1992,CA,514.78,264
1992,CO,29.22,266
1992,TX,9.56,182
1992,NM,3.88,125
1992,VA,4.07,232
1992,CO,0.79,291
1992,ID,11.25,228
1992,CO,37.85,101
1992,OR,3.16,284
1992,NC,3.52,207
1992,MT,277.49,272
1992,AL,5.06,139
1992,FL,62.06,251
1992,NC,79.8,236
1992,NV,97.45,191
1992,NV,222.63,254
1992,ID,40.35,131
1992,CA,12.73,100
1992,NM,368.07,150
1992,OR,48.09,138
1992,WA,142.5,211
1992,SC,36.95,220
1992,TN,786.1,233
1992,AL,513.48,114
1992,VA,834.28,240
1992,CA,4.08,214
1992,OR,16.39,269
1992,SC,1.18,263
1992,WA,3.06,187
1992,UT,53.29,110
1992,FL,26.28,145
1992,AZ,74.41,147
1992,TN,51.81,218
1992,AZ,3.42,261
1992,AZ,439.16,177
1992,AL,19.74,233
1992,MS,54.8,167
1992,CA,3.55,175
1992,AL,5.81,131
1992,FL,14.44,209
1992,GA,5.15,139
1992,LA,56.68,157
1992,VA,78.06,163
1992,GA,3.04,202
1992,AL,4.06,197
1992,CA,6.43,246
1992,NC,74.88,194
1992,NM,34.2,247
1992,VA,27.75,174
1992,NV,18.89,160
1992,GA,24.18,248
1992,NV,6.3,191
1992,SC,0.49,237
1992,ID,0.4,231
1992,CO,74.46,157
1992,WA,734.03,251
1992,NM,179.53,123
1992,NV,433.59,294
1992,NV,1117.92,136
1992,UT,1967.92,109
1992,TX,0.17,246
1992,SC,263.22,140
1992,AZ,17.34,100
1992,VA,7.01,108
1992,TN,8.49,102
1992,SC,10.62,174
1992,VA,24.73,163
1992,TX,354.08,257
1992,LA,18.55,139
1992,CA,3.03,246
1992,NM,130.34,202
1992,FL,2.53,276
1992,WA,27.65,190
1992,MT,520.91,297
1992,OR,36.8,119
1992,TN,4.41,126
1992,CO,50.01,236
1992,MS,1.86,277
1992,CO,44.74,214
1992,FL,7.24,204
1992,CO,31.31,253
1992,AZ,0.37,211
1992,CO,107.46,103
1992,FL,12.15,113
1992,GA,350.28,293
1992,MT,108.48,125
1992,NC,165.37,112
1992,ID,43.05,141
1992,TN,11.48,152
1992,TX,124.83,179
1992,UT,23.39,101
1992,FL,15.03,167
1992,GA,36546.87,148
1992,GA,215.27,274
1992,SC,5.65,208
1992,UT,212.96,242
1992,SC,72.32,149
1992,MS,466.56,244
1992,AL,3.14,256
1992,TX,8.14,161
1992,CA,14.81,210
1992,UT,13.0,144
1992,TN,207.99,292
1992,FL,132.81,188
1992,ID,10.26,294
1992,MS,0.94,264
1992,MS,8.9,168
1992,VA,313.94,184
1992,NC,98.98,220
1992,NM,19.53,185
1992,NV,62.0,224
1992,CA,139.54,166
1992,FL,3.96,293
1992,CO,713.0,188
1992,MT,171.02,104
1992,MT,8.42,168
1992,TX,15.08,206
1992,TN,37.43,231
1992,VA,17.28,141
1992,MT,332.16,133
1992,OR,125.49,246
1992,OR,63.07,253
1992,NC,371.77,104
1992,NV,277.62,253
1992,GA,0.73,152
1992,NV,3.97,101
1992,GA,47.14,228
1992,NV,28.56,275
1992,SC,104.3,131
1992,CO,542.76,222
1992,NC,9.46,247
1992,NV,8.02,151
1992,WA,563.9,223
1992,NM,12.72,185
1992,WA,39.38,114
1992,OR,78.77,141
1992,MS,98.04,249
1992,GA,37.94,274
1992,CO,258.36,146
1992,TX,283.2,156
1992,CO,43.83,168
1992,GA,5.69,175
1992,NV,57.13,244
1992,FL,13.85,280
1992,CO,278.09,168
1992,NV,1.72,244
1992,LA,84.13,281
1992,MS,2.1,253
1992,NV,19.56,271
1992,UT,34.01,107
1992,SC,25.85,213
1992,SC,66.99,252
1992,UT,185.36,172
1992,TN,505.46,214
1992,WA,12.72,130
1992,NM,16.79,279
1992,AL,5.53,239
1992,MS,2.81,129
1992,VA,14.73,263
1992,NV,1.21,146
1992,CA,0.26,112
1992,LA,20.68,276
1992,MS,0.54,145
1992,LA,24.42,111
1992,TN,429.25,252
1992,ID,119.15,160
1992,VA,91.13,245
1992,TN,106.26,262
1992,FL,38.54,261
1992,CO,53.47,250
1992,WA,981.03,184
1992,TN,54.84,102
1992,TN,3.45,226
1992,MT,21.25,140
1992,WA,173.55,257
1992,VA,21.47,112
1992,TN,13.4,181
1992,NM,31.15,195
1992,VA,0.73,201
1992,CA,6.92,251
1992,FL,1.76,175
1992,TN,47.95,293
1992,SC,1.29,161
1992,CO,7.2,237
1992,AZ,1767.0,171
1992,SC,267.39,208
1992,NV,8.02,248
1992,CA,23.94,162
1992,ID,3.06,160
1992,NC,18.46,261
1992,GA,19.18,271
1992,WA,81.39,235
1992,ID,1.63,120
1992,NC,70.09,200
1992,GA,171.36,105
1992,AZ,729.7,236
1992,CO,9.06,290
1992,OR,2.93,224
1992,NV,1.98,125
1992,MS,131.08,158
1992,CO,79.67,165
1992,OR,4.39,264
1992,SC,30.76,263
1992,OR,23.65,146
1992,UT,1.92,233
1992,SC,8.49,263
1992,NV,304.85,242
1992,MT,442.54,224
1992,SC,1.6,112
1992,NV,40.28,217
1992,AZ,107.98,182
1992,UT,0.2,245
1992,TX,84.94,298
1992,ID,92.18,292
1992,UT,33.37,203
1992,OR,1695.65,264
1992,GA,29.98,175
1992,OR,33.09,147
1992,UT,35.39,107
1992,WA,89.52,211
1992,FL,28.02,198
1992,VA,5.81,146
1992,ID,431.91,195
1992,UT,17.58,210
1992,NM,49.48,205
1992,WA,19.93,277
1992,OR,12.94,188
1992,TX,1.48,151
1992,SC,29.21,113
1992,TN,10.57,104
1992,SC,9.64,183
1992,VA,71.53,129
1992,LA,129.43,153
1992,SC,27.29,196
1992,AL,823.44,186
1992,NM,7.13,191
1992,NM,2.96,295
1992,AZ,0.33,202
1992,CA,36.17,124
1992,AZ,32.04,289
1992,FL,286.75,282
1992,OR,27.26,227
1992,CO,11.21,157
1992,TX,203.96,200
1992,AZ,9.0,294
1992,NC,20.05,185
1992,OR,2.3,240
1992,AZ,12.15,232
1992,AZ,60.15,221
1992,FL,6.83,141
1992,NC,261.72,263
1992,NC,6.85,273
1992,MS,342.36,246
1992,MS,0.72,170
1992,NM,38.05,166
1992,OR,77.18,196
1992,AZ,0.65,111
1992,ID,49.89,117
1992,MS,34.37,287
1992,TX,15.67,130
1992,SC,2.93,113
1992,WA,191.7,172
1992,NC,20.04,209
1992,OR,3.49,135
1992,TX,449.04,219
1992,AZ,8.2,144
1992,TN,5100.75,103
1992,MS,20.96,102
1992,WA,38.76,283
1992,CA,36.25,235
1992,TX,20.55,216
1992,NC,8.53,135
1992,TN,59.81,171
1992,WA,22.55,225
1992,UT,41.45,172
1992,MS,117.65,197
1992,GA,6.8,200
1992,NM,190.98,257
1992,SC,1.57,136
1992,VA,7.5,219
1992,TN,9.32,190
1992,OR,1.1,163
1992,TX,55.28,178
1992,GA,7.13,209
1992,AL,43.06,199
1992,SC,302.19,173
1992,MT,2.15,295
1992,OR,85.39,208
1992,UT,17.11,114
1992,TX,390.11,292
1992,UT,11.9,101
1992,CA,19.25,285
1992,LA,45.71,267
1992,NM,8.78,171
1992,NV,8.73,203
1992,VA,22.86,296
1992,TX,215.13,106
1992,TX,0.72,258
1992,TN,127.81,176
1992,CO,0.28,163
1992,CO,3.34,193
1992,AL,21.97,119
1992,OR,1.62,180
1992,MT,309.79,190
1992,WA,22.19,299
1992,AL,38.93,236
1992,MS,729.34,194
1992,VA,83.53,211
1992,SC,45.53,213
1992,ID,45.36,166
1992,ID,34.81,198
1992,ID,37.65,107
1992,CO,2597.32,100
1992,FL,34.55,204
1992,NM,1.36,244
1992,GA,287.24,204
1992,TN,2.34,210
1992,FL,0.32,145
1992,NV,35.81,100
1992,UT,523.64,260
1992,TN,23.63,257
1992,UT,18.98,184
1992,NC,3403.31,147
1992,MS,7.27,293
1992,AL,696.61,171
1992,MS,2.23,231
1992,WA,24.85,235
1992,GA,36.39,193
1992,NC,14.45,206
1992,OR,2.37,220
1992,VA,35.85,122
1992,VA,27.82,153
1992,GA,37.65,202
1992,ID,76.03,199
1992,UT,364.07,247
1992,MT,127.75,187
1992,NV,1008.73,134
1992,CA,2.19,157
1992,ID,53.14,264
1992,TN,0.3,218
1992,TN,18.0,274
1992,OR,1786.38,193
1992,MT,307.34,155
1992,NV,37.61,215
1992,FL,91.31,184
1992,MT,158.4,250
1992,TX,6.98,234
1992,AL,0.1,260
1992,GA,5.46,166
1992,MT,12.43,254
1992,MS,119.19,277
1992,LA,5.64,281
1992,AZ,40.31,110
1992,NV,100.96,145
1992,TX,393.62,214
1992,GA,39.04,180
1992,MT,39.52,257
1992,NV,15.36,224
1992,AL,18.16,199
1992,OR,6.56,273
1992,AZ,232.38,164
1992,SC,4.53,240
1992,TX,22.52,106
1992,AZ,10.41,265
1992,VA,39.98,150
1992,UT,227.87,157
1992,ID,22.95,278
1992,ID,50.86,268
1992,CA,153.89,208
1992,CA,2.68,267
1992,SC,10.4,272
1992,CA,123.36,182
1992,NM,42.04,243
1992,NM,3.46,277
1992,MS,1166.98,242
1992,TX,148.42,273
1992,AZ,507.45,197
1992,ID,1953.47,216
1992,MT,866.72,294
1992,MT,56.66,121
1992,NV,16.18,263
1992,VA,2.97,277
1992,TX,168.01,237
1992,CA,2.65,149
1992,GA,2.97,220
1992,UT,1201.98,100
1992,CO,467.0,189
1992,NM,31.22,116
1992,CA,54.7,117
1992,SC,2.03,260
1992,CA,904.01,130
1992,NC,22.52,192
1992,TN,45.17,230
1992,MS,731.88,224
1992,VA,14.39,258
1992,VA,2864.86,153
1992,FL,1127.07,234
1992,ID,61.97,134
1992,MT,50.22,296
1992,CO,71.02,206
1992,NC,39.47,159
1992,AZ,65.82,236
1992,LA,30.07,182
1992,UT,101.53,104
1992,AZ,89.59,229
1992,CA,81.93,261
1992,CA,1.25,198
1992,NC,58.86,235
1992,LA,7.53,161
1992,WA,97.55,158
1992,WA,64.5,144
1992,AL,12.96,182
1992,WA,57.17,157
1992,CO,10.63,293
1992,WA,412.93,198
1992,NV,2742.71,119
1992,AZ,53.63,104
1992,ID,134.31,184
1992,NC,10.4,249
1992,LA,253.56,275
1992,CO,1.48,214
1992,AZ,70.45,175
1992,OR,23.7,284
1992,MS,22.84,139
1992,OR,18.49,249
1992,TN,19.18,172
1992,LA,26.3,179
1992,TX,2.85,206
1992,LA,2.57,295
1992,SC,36.93,251
1992,AZ,20.76,227
1992,AZ,3.44,263
1992,AZ,1.26,159
1992,TX,69.32,164
1992,AL,318.13,149
1992,ID,180.11,108
1992,AZ,54.89,110
1992,VA,0.85,216
1992,CO,6.2,218
1992,GA,77.4,293
1992,SC,50.25,173
1992,FL,43.22,186
1992,GA,9.65,133
1992,NV,42.6,184
1992,OR,7.88,192
1992,MT,0.1,251
1992,GA,54.38,239
1992,TN,10.08,253
1992,UT,36.75,182
1992,LA,7.65,193
1992,UT,64.33,217
1992,FL,62.69,234
1992,SC,11.28,268
1992,AL,45.22,177
1992,TN,420.13,118
1992,NM,47.03,101
1992,OR,136.54,271
1992,MS,119.26,286
1992,SC,0.1,111
1992,AL,77.25,247
1992,NV,14.68,138
1992,LA,5.86,229
1992,TN,44.83,149
1992,AZ,10.4,230
1992,CO,227.52,108
1992,TX,16.14,254
1992,MS,438.26,149
1992,ID,0.73,103
1992,MS,2.71,211
1992,AL,10.31,249
1992,AL,14.33,249
1992,MS,1.09,173
1992,CA,799.57,119
1992,NC,11.79,139
1992,FL,555.41,134
1992,AZ,1.1,148
1992,UT,12.58,195
1992,CO,10.74,269
1992,CA,48.2,249
1992,NV,8.94,254
1992,TX,98.66,253
1992,GA,49.76,200
1992,NC,24.76,253
1992,LA,643.27,111
1992,NC,28.23,127
1992,SC,22.62,144
1992,AL,12.81,251
1992,LA,5.24,283
1992,MT,2.39,274
1992,WA,262.18,230
1992,GA,118.26,285
1992,SC,113.06,228
1992,GA,75.4,191
1992,CO,201.09,266
1992,AZ,0.9,283
1992,UT,2.7,291
1992,NV,130.26,290
1992,NV,32.76,210
1992,FL,27.48,234
1992,UT,5.98,296
1992,UT,4.76,241
1992,UT,2.16,267
1992,GA,30.94,159
1992,WA,1.79,121
1992,FL,14.49,179
1992,GA,2723.19,221
1992,AL,40.33,112
1992,NV,10.09,286
1992,SC,130.8,235
1992,AZ,81.36,141
1992,UT,563.15,164
1992,MS,278.27,252
1992,GA,39.73,135
1992,FL,56.01,139
1992,UT,12.51,294
1992,VA,26.96,215
1992,CO,18.53,201
1992,SC,23.48,194
1992,OR,11.41,236
1992,ID,21.37,205
1992,WA,80.58,296
1992,NV,6.41,219
1992,UT,104.04,137
1992,SC,146.85,291
1992,LA,46.55,272
1992,NM,0.1,137
1992,TN,6.72,222
1992,NM,13.74,178
1992,TN,33.98,228
1992,WA,21.74,151
1992,TX,18.93,129
1992,NM,402.17,240
1992,ID,200.75,117
1992,NM,116.93,107
1992,AZ,3.23,294
1992,VA,28.75,141
1992,AZ,163.32,113
1992,CO,31.91,144
1992,SC,61.1,133
1992,UT,17.97,110
1992,SC,9.94,137
1992,FL,32.11,158
1992,NM,2.7,166
1992,NV,1.78,276
1992,NV,465.0,109
1992,MT,18.12,164
1992,WA,4.74,252
1992,WA,1083.43,116
1992,GA,35.67,126
1992,TN,0.75,260
1992,TN,33.29,238
1992,SC,102.39,123
1992,UT,322.13,241
1992,MS,274.48,185
1992,OR,14.08,285
1992,NC,17.99,203
1992,WA,345.05,106
1992,LA,0.2,100
1992,CA,3.0,196
1992,OR,60.33,249
1992,NM,16.84,197
1992,ID,76.56,228
1992,UT,14.39,145
1992,AL,228.59,232
1992,VA,1.54,246
1992,CO,95.54,154
1992,MT,1.28,104
1992,NV,178.74,115
1992,TN,0.39,138
1992,NV,2.79,190
1992,FL,111.47,239
1992,AL,3565.97,243
1992,NV,15.24,233
1992,CA,217.23,254
1992,GA,24.1,194
1992,CA,18.89,294
1992,AZ,12.84,154
1992,NM,121.47,132
1992,UT,12.35,198
1992,MS,5.74,108
1992,MT,100.7,191
1992,GA,999.57,212
1992,TX,1.87,243
1992,OR,127.69,272
1992,NC,4.61,221
1992,NV,21.62,172
1992,TN,28.85,184
1992,AL,18.91,243
1992,GA,20.86,163
1992,MT,53.53,205
1992,CA,348.03,263
1992,LA,55.31,160
1992,NC,28.02,211
1992,MT,14.66,225
1992,WA,103.97,206
1992,NC,36.62,158
1992,NV,4.01,214
1992,OR,841.58,201
1992,FL,118.43,160
1992,VA,1438.32,139
1992,NM,7.07,179
1992,AL,71.36,121
1992,ID,269.38,113
1992,WA,6.73,230
1992,AL,55.51,102
1992,OR,56.37,270
1992,TN,3.77,272
1992,MT,27.45,197
1992,LA,149.29,155
1992,MS,55.37,273
1992,ID,135.04,115
1992,SC,9.15,126
1992,FL,45.02,292
1992,ID,122.59,275
1992,NV,1.01,199
1992,MT,116.45,213
1992,UT,17.11,127
1992,UT,7.31,139
1992,CO,184.2,151
1992,CO,108.55,205
1992,NC,4.95,162
1992,NM,12.71,146
1992,CA,71.8,289
1992,NM,132.4,299
1992,GA,2.66,166
1992,MT,54.77,238
1992,SC,3293.3,275
1992,WA,2.01,293
1992,ID,2471.78,135
1992,TX,1.02,259
1992,ID,5.57,139
1992,ID,10.77,242
1992,UT,42.06,134
1992,OR,575.86,186
1992,UT,34.16,118
1992,FL,228.73,292
1992,AL,45.13,150
1992,GA,0.87,261
1992,VA,147.67,123
1992,CO,143.05,110
1992,TN,1384.51,244
1992,MS,7.66,191
1992,GA,817.86,278
1992,SC,0.49,141
1992,AL,25.29,159
1992,NM,13.33,188
1992,NM,4.73,139
1992,UT,5.54,155
1992,AZ,132.67,193
1992,AZ,0.39,291
1992,CA,2.18,286
1992,GA,68.11,279
1992,ID,17.66,199
1992,LA,341.43,259
1992,CA,21.67,202
1992,NV,2818.1,215
1992,UT,3.95,140
1992,ID,20.77,127
1992,ID,4.15,264
1992,CA,26.59,124
1992,FL,586.98,284
1992,GA,324.8,103
1992,LA,7.72,295
1992,SC,3.51,271
1992,NM,45.04,136
1992,ID,40.34,200
1992,UT,68.45,212
1992,SC,62.57,292
1992,LA,5.11,211
1992,OR,2.71,190
1992,SC,58.2,259
1992,NC,15.31,132
1992,LA,4268.27,180
1992,ID,0.56,180
1992,NV,64.52,249
1992,TN,0.26,101
1992,VA,156.42,290
1992,GA,151.39,119
1992,ID,141.66,151
1992,UT,9627.98,125
1992,CA,12.18,153
1992,VA,5.74,154
1992,MS,27.58,153
1992,UT,17.92,201
1992,NC,736.02,284
1992,NV,70.84,141
1992,MS,123.91,277
1992,WA,20.47,218
1992,MS,0.76,136
1992,CO,2.2,150
1992,OR,54.47,231
1992,MT,31.71,259
1992,LA,431.04,140
1992,AL,5.53,115
1992,NC,224.22,255
1992,TX,87.94,182
1992,OR,81.88,113
1992,LA,1227.82,165
1992,WA,974.07,217
1992,SC,1.1,202
1992,AZ,1.22,255
1992,CO,4.07,164
1992,SC,57.68,191
1992,SC,539.87,243
1992,AL,8.26,253
1992,MT,9.46,108
1992,FL,40.5,131
1992,VA,619.26,190
1992,FL,0.1,227
1992,WA,9.03,162
1992,NC,182.63,283
1992,AZ,40.39,295
1992,VA,7.63,293
1992,TN,5.08,129
1992,AZ,144.29,278
1992,AZ,0.42,197
1992,TX,32.38,187
1992,TN,55.9,180
1992,GA,45.17,106
1992,NC,6.27,114
1992,TX,5.4,275
1992,NM,70.34,147
1992,SC,51.91,118
1992,LA,4.7,290
1992,SC,2.66,190
1992,NV,22.24,190
1992,OR,343.07,243
1992,VA,3.36,148
1992,CA,18.54,126
1992,LA,27.53,117
1992,NM,3.61,104
1992,CA,17.61,187
1992,LA,818.01,159
1992,CO,353.41,235
1992,TX,0.43,210
1992,AZ,41.66,109
1992,NC,23.16,145
1992,UT,2.75,148
1992,MT,15.79,107
1992,AZ,4.83,169
1992,FL,224.92,132
1992,AZ,24.78,173
1992,AZ,18.28,268
1992,VA,0.98,249
1992,NV,4.65,293
1992,SC,312.17,212
1992,CA,236.97,171
1992,TN,8.86,279
1992,TX,19.65,129
1992,LA,113.95,104
1992,NV,14.18,202
1992,GA,0.87,179
1992,AZ,4.92,215
1992,TX,218.65,127
1992,FL,17.5,118
1992,ID,567.08,178
1992,FL,5.15,104
1992,CA,109.82,102
1992,TX,14.25,283
1992,TX,153.78,166
1992,MS,6.23,208
1992,WA,2072.61,133
1992,GA,0.86,146
1992,TN,8.89,251
1992,NC,43.23,286
1992,AZ,47.25,148
1992,MS,74.9,191
1992,TN,43.27,138
1992,MT,7.68,253
1992,LA,13.82,185
1992,SC,1.09,235
1992,AZ,67.71,260
1992,NV,52.82,168
1992,GA,991.43,176
1992,AZ,7.35,160
1992,WA,9.8,299
1992,CA,771.06,212
1992,NM,175.87,100
1992,LA,34.54,152
1992,NC,585.67,211
1992,TX,260.49,236
1992,OR,12.4,207
1992,WA,6.09,143
1992,WA,21.89,134
1992,AZ,8.8,193
1992,MT,485.54,192
1992,TX,98.24,294
1992,MT,33.14,294
1992,AZ,267.85,245
1992,MT,2.09,109
1992,CO,50.1,200
1992,AZ,57.76,266
1992,TN,18.19,205
1992,UT,3.15,199
1992,WA,163.33,212
1992,LA,194.04,138
1992,AZ,88.68,283
1992,VA,1.78,102
1992,AL,6.27,273
1992,UT,70.27,265
1992,CA,0.46,280
1992,MT,8.46,153
1992,NM,1.29,109
1992,FL,2962.17,221
1992,FL,121.4,125
1992,CO,113.74,211
1992,LA,4.02,266
1992,WA,398.97,267
1992,OR,21.95,244
1992,WA,29.47,272
1992,CO,86.04,267
1992,VA,20.94,170
1992,MT,7.51,282
1992,AL,36.49,235
1992,WA,61.03,179
1992,NM,1685.77,243
1992,AZ,2.89,255
1992,ID,177.44,108
1992,TX,1.4,290
1992,LA,358.25,153
1992,SC,10.07,198
1992,NC,90.84,223
1992,AL,14.71,139
1992,UT,9.61,143
1992,NC,10.48,128
1992,SC,0.68,202
1992,AZ,1.79,169
1992,CA,0.8,114
1992,OR,12.14,257
1992,NM,151.98,231
1992,MS,5.02,153
1992,AL,8.2,225
1992,NC,3023.78,239
1992,OR,57.65,163
1992,AZ,32.15,258
1992,CO,25.72,262
1992,MS,182.58,289
1992,NC,40.13,218
1992,MT,15.03,208
1992,OR,3.46,167
1992,CO,3.08,134
1992,ID,10.55,140
1992,UT,283.83,112
1992,GA,320.71,281
1992,MS,88.88,278
1992,NC,1.31,260
1992,CA,515.85,268
1992,CO,4.43,292
1992,WA,29.45,167
1992,MS,86.88,235
1992,ID,119.87,276
1992,NM,4.52,269
1992,NC,0.66,260
1992,ID,17.45,183
1992,NM,36.77,161
1992,MT,27.4,109
1992,TX,65.21,249
1992,MS,6.98,259
1992,TX,103.02,193
1992,WA,153.86,125
1992,NV,0.46,244
1992,NV,4.34,153
1992,LA,250.39,209
1992,LA,0.92,227
1992,MT,69.16,132
1992,NV,2.16,181
1992,UT,47.09,264
1992,WA,1.77,159
1992,NC,1.86,125
1992,AZ,117.88,178
1992,GA,6.89,118
1992,CO,35.61,182
1992,NC,1.58,111
1992,ID,54.01,178
1992,TN,81.81,150
1992,WA,754.93,295
1992,TN,54.3,150
1992,FL,5.35,281
1992,TN,1.32,184
1992,CA,381.77,245
1992,TX,128.85,159
1992,WA,163.8,207
1992,SC,48.27,132
1992,MT,29.31,289
1992,NM,5.9,293
1992,TX,15.99,124
1992,TX,297.27,104
1992,TX,37.84,274
1992,AL,0.12,186
1992,CO,187.27,130
1992,MS,9.22,101
1992,NM,29.21,208
1992,NC,4.64,209
1992,TX,9.65,290
1992,CA,41.56,277
1992,WA,2.88,120
1992,MS,231.08,272
1992,CO,7.56,187
1992,NM,43.44,264
1992,VA,178.68,133
1992,MS,5.77,273
1992,OR,2243.06,120
1992,FL,68.35,254
1992,CA,25.7,219
1992,CO,473.95,106
1992,NM,285.39,252
1992,ID,419.63,130
1992,NV,19.12,221
1992,OR,7.65,190
1992,CO,3.65,223
1992,CO,119.19,274
1992,AZ,15.96,102
1992,MS,250.04,280
1992,MT,2.06,161
1992,LA,158.93,159
1992,NV,531.33,243
1992,MS,236.2,151
1992,NV,45.75,280
1992,OR,6.48,200
1992,MS,40.23,266
1992,ID,10.18,193
1992,OR,90.36,244
1992,LA,42.61,118
1992,GA,122.2,271
1992,CA,23.19,191
1992,NC,14.43,188
1992,AL,3074.18,181
1992,MT,24.7,296
1992,FL,47.66,197
1992,SC,451.74,193
1992,MT,3336.24,173
1992,GA,10.11,298
1992,WA,6.31,192
1992,UT,23.38,271
1992,LA,19.46,230
1992,CO,214.38,185
1992,TX,229.11,285
1992,VA,512.48,204
1992,MT,588.33,160
1992,CA,3.32,203
1992,MS,569.09,136
1992,VA,250.99,188
1992,NV,74.95,139
1992,TX,28.17,259
1992,MS,15.72,163
1992,NV,1.0,220
1992,NV,1.65,205
1992,SC,114.08,271
1992,MS,848.28,168
1992,NC,26.69,196
1992,VA,35.69,224
1992,ID,183.49,199
1992,VA,63.01,108
1992,VA,5.09,177
1992,GA,5.91,187
1992,AL,66.59,180
1992,TX,173.22,268
1992,NM,1024.45,278
1992,SC,16.44,268
1992,ID,46.79,123
1992,LA,431.72,114
1992,GA,2.64,251
1992,NM,53.38,112
1992,GA,60.98,192
1992,NM,52.41,220
1992,OR,79.64,227
1992,LA,169.32,227
1992,AL,0.27,178
1992,GA,84.65,156
1992,AZ,7.76,122
1992,AZ,17.54,243
1992,WA,293.11,278
1992,SC,79.27,211
1992,LA,0.5,259
1992,FL,5.58,102
1992,NC,146.57,165
1992,NM,111.23,208
1992,CO,3.34,106
1992,CA,1.14,177
1992,UT,532.05,163
1992,LA,1924.58,222
1992,VA,432.85,150
1992,ID,1.1,111
1992,WA,153.3,219
1992,AL,17.95,211
1992,WA,16.4,201
1992,CA,412.83,183
1992,ID,0.72,204
1992,CO,96.38,192
1992,MS,4.47,131
1992,CO,5.26,216
1992,AL,10.56,166
1992,MS,54.32,296
1992,TX,0.33,171
1992,MT,239.2,123
1992,WA,1488.03,223
1992,LA,86.42,297
1992,ID,269.96,255
1992,NC,11.81,165
1992,NC,5.78,299
1992,UT,530.55,120
1992,LA,19.11,252
1992,NC,10336.71,197
1992,WA,47.61,233
1992,AZ,702.44,139
1992,CA,18.22,113
1992,VA,0.4,113
1992,UT,67.1,212
1992,FL,16.34,202
1992,TX,128.55,119
